,time,diff
3329,2019-06-12 05:01:04,-0.0036393986
3330,2019-06-12 05:30:56,0.00048235737
3331,2019-06-12 06:00:48,3.6805868e-06
3332,2019-06-12 06:30:40,0.0017027787
3333,2019-06-12 07:00:32,0.0076809525
3334,2019-06-12 07:30:24,-0.01049461
3335,2019-06-12 08:00:16,0.0111184
3336,2019-06-12 08:30:08,-0.0021464417
3337,2019-06-12 09:00:00,7.398833e-05
3338,2019-06-12 09:29:52,0.0009798273
3339,2019-06-12 09:59:44,0.0019629723
3340,2019-06-12 10:29:36,0.0044262703
3341,2019-06-12 10:59:28,-0.013156736
3342,2019-06-12 11:29:20,0.0055925157
3343,2019-06-12 11:59:12,-0.0029636703
3344,2019-06-12 12:29:04,0.01053566
3345,2019-06-12 12:58:56,-0.006020866
3346,2019-06-12 13:30:56,-0.0027597114
3347,2019-06-12 14:00:48,0.018432677
3348,2019-06-12 14:30:40,-0.036897577
3349,2019-06-12 15:00:32,0.028475605
3350,2019-06-12 15:30:24,0.0075140162
3351,2019-06-12 16:00:16,-0.026813664
3352,2019-06-12 16:30:08,0.0058181556
3353,2019-06-12 17:00:00,0.025526453
3354,2019-06-12 17:29:52,-0.031385526
3355,2019-06-12 17:59:44,-0.0026836665
3356,2019-06-12 18:29:36,0.012218654
3357,2019-06-12 18:59:28,-0.0007086396
3358,2019-06-12 19:29:20,-0.0039999993
3359,2019-06-12 19:59:12,0.0062149586
3360,2019-06-12 20:29:04,-0.0012275248
3361,2019-06-12 21:01:04,0.0073435507
3362,2019-06-12 21:30:56,-0.0046264
3363,2019-06-12 22:00:48,-0.0066701067
3364,2019-06-12 22:30:40,0.010945287
3365,2019-06-12 23:00:32,-0.00931773
3366,2019-06-12 23:30:24,-0.00906808
3367,2019-06-13 00:00:16,0.0054842965
3368,2019-06-13 00:30:08,0.009386741
3369,2019-06-13 01:00:00,-0.002321024
3370,2019-06-13 01:29:52,0.002306487
3371,2019-06-13 01:59:44,-0.002465525
3372,2019-06-13 02:29:36,0.0010481775
3373,2019-06-13 02:59:28,0.00800203
3374,2019-06-13 03:29:20,0.014319352
3375,2019-06-13 03:59:12,-0.020048201
3376,2019-06-13 04:29:04,-0.0024930835
3377,2019-06-13 04:58:56,0.003371638
3378,2019-06-13 05:30:56,0.0054454925
3379,2019-06-13 06:00:48,-0.0051336647
3380,2019-06-13 06:30:40,-0.005224562
3381,2019-06-13 07:00:32,0.0002126634
3382,2019-06-13 07:30:24,0.0090931235
3383,2019-06-13 08:00:16,-0.008848375
3384,2019-06-13 08:30:08,0.0022053062
3385,2019-06-13 09:00:00,0.020578498
3386,2019-06-13 09:29:52,-0.029270058
3387,2019-06-13 09:59:44,-0.0026627183
3388,2019-06-13 10:29:36,0.002219379
3389,2019-06-13 10:59:28,0.007452339
3390,2019-06-13 11:29:20,-0.01717782
3391,2019-06-13 11:59:12,-0.031409338
3392,2019-06-13 12:29:04,0.027295774
3393,2019-06-13 13:01:04,0.0022610873
3394,2019-06-13 13:30:56,-0.02856644
3395,2019-06-13 14:00:48,0.03216433
3396,2019-06-13 14:30:40,-0.0065413364
3397,2019-06-13 15:00:32,-0.015974605
3398,2019-06-13 15:30:24,-0.0047524073
3399,2019-06-13 16:00:16,0.046519697
3400,2019-06-13 16:30:08,-0.047766108
3401,2019-06-13 17:00:00,0.004600942
3402,2019-06-13 17:29:52,0.022812814
3403,2019-06-13 17:59:44,-0.010213767
3404,2019-06-13 18:29:36,0.0032725334
3405,2019-06-13 18:59:28,0.01582545
3406,2019-06-13 19:29:20,-0.0073726773
3407,2019-06-13 19:59:12,0.011038616
3408,2019-06-13 20:29:04,0.010840803
3409,2019-06-13 20:58:56,0.0026600063
3410,2019-06-13 21:30:56,-0.020989418
3411,2019-06-13 22:00:48,0.015895903
3412,2019-06-15 18:59:28,0.021386147
3413,2019-06-15 19:29:20,0.008523941
3414,2019-06-15 19:59:12,-0.014331043
3415,2019-06-15 20:29:04,0.009180546
3416,2019-06-15 20:58:56,0.00734064
3417,2019-06-15 21:30:56,-0.01158762
3418,2019-06-15 22:00:48,-0.0016925707
3419,2019-06-15 22:30:40,0.009093985
3420,2019-06-15 23:00:32,-0.0021361634
3421,2019-06-15 23:30:24,0.005654447
3422,2019-06-16 00:00:16,-0.004244704
3423,2019-06-16 00:30:08,0.002555661
3424,2019-06-16 01:00:00,0.0024081666
3425,2019-06-16 01:29:52,0.015178412
3426,2019-06-16 01:59:44,0.00015700608
3427,2019-06-16 02:29:36,-0.0034186244
3428,2019-06-16 02:59:28,0.0030903518
3429,2019-06-16 03:29:20,0.0012996495
3430,2019-06-16 03:59:12,0.008499354
3431,2019-06-16 04:29:04,-0.004333049
3432,2019-06-16 05:01:04,-0.031031335
3433,2019-06-16 05:30:56,0.046925437
3434,2019-06-16 06:00:48,-0.018948609
3435,2019-06-16 06:30:40,0.0067543862
3436,2019-06-16 07:00:32,0.01013352
3437,2019-06-16 07:30:24,-0.024046602
3438,2019-06-16 08:00:16,0.020705737
3439,2019-06-16 08:30:08,0.014795551
3440,2019-06-16 09:00:00,-0.026513217
3441,2019-06-16 09:29:52,-0.0047026277
3442,2019-06-16 09:59:44,0.006165215
3443,2019-06-16 10:29:36,-0.040553212
3444,2019-06-16 10:59:28,0.063248396
3445,2019-06-16 11:29:20,-0.019631011
3446,2019-06-16 11:59:12,-0.017036762
3447,2019-06-16 12:29:04,0.0072918534
3448,2019-06-16 12:58:56,0.0062231165
3449,2019-06-16 13:30:56,-0.019125607
3450,2019-06-16 14:00:48,0.03637772
3451,2019-06-16 14:30:40,-0.06518615
3452,2019-06-16 15:00:32,0.06153604
3453,2019-06-16 15:30:24,0.006174922
3454,2019-06-16 16:00:16,-0.08170264
3455,2019-06-16 16:30:08,0.07113315
3456,2019-06-16 17:00:00,-0.014347928
3457,2019-06-16 17:29:52,0.040822368
3458,2019-06-16 17:59:44,-0.06340307
3459,2019-06-16 18:29:36,0.007546318
3460,2019-06-16 18:59:28,0.02861416
3461,2019-06-16 19:29:20,-0.025630897
3462,2019-06-16 19:59:12,0.018150147
3463,2019-06-16 20:29:04,-0.0124107385
3464,2019-06-16 21:01:04,-0.0049477518
3465,2019-06-16 21:30:56,0.029355241
3466,2019-06-16 22:00:48,-0.013410136
3467,2019-06-16 22:30:40,-0.0014936099
3468,2019-06-16 23:00:32,0.0014909661
3469,2019-06-16 23:30:24,-0.005701224
3470,2019-06-17 00:00:16,-0.0032789276
3471,2019-06-17 00:30:08,0.0057423105
3472,2019-06-17 01:00:00,0.0059253066
3473,2019-06-17 01:29:52,-0.0054637194
3474,2019-06-17 01:59:44,-0.0044746357
3475,2019-06-17 02:29:36,0.014194207
3476,2019-06-17 02:59:28,-0.0049251798
3477,2019-06-17 03:29:20,-0.004912469
3478,2019-06-17 03:59:12,0.007051286
3479,2019-06-17 04:29:04,0.017312141
3480,2019-06-17 04:58:56,-0.01982881
3481,2019-06-17 05:30:56,-0.005408693
3482,2019-06-17 06:00:48,0.030918002
3483,2019-06-17 06:30:40,-0.004814061
3484,2019-06-17 07:00:32,-0.030531567
3485,2019-06-17 07:30:24,0.037592135
3486,2019-06-17 08:00:16,-0.0072775185
3487,2019-06-17 08:30:08,-0.013550545
3488,2019-06-17 09:00:00,-0.008551027
3489,2019-06-17 09:29:52,0.016445007
3490,2019-06-17 09:59:44,0.03677213
3491,2019-06-17 10:29:36,-0.06193356
3492,2019-06-17 10:59:28,0.00672119
3493,2019-06-17 11:29:20,0.048740234
3494,2019-06-17 11:59:12,-0.052970733
3495,2019-06-17 12:29:04,0.010646828
3496,2019-06-17 13:01:04,0.009935967
3497,2019-06-17 13:30:56,0.022861805
3498,2019-06-17 14:00:48,-0.0343791
3499,2019-06-17 14:30:40,-0.02405325
3500,2019-06-17 15:00:32,0.0714681
3501,2019-06-17 15:30:24,-0.06050325
3502,2019-06-17 16:00:16,0.039191425
3503,2019-06-17 16:30:08,-0.01933871
3504,2019-06-17 17:00:00,-0.009191675
3505,2019-06-17 17:29:52,0.02032968
3506,2019-06-17 17:59:44,0.03300711
3507,2019-06-17 18:29:36,-0.05728058
3508,2019-06-17 18:59:28,0.0044753947
3509,2019-06-17 19:29:20,0.015659034
3510,2019-06-17 19:59:12,-0.009048045
3511,2019-06-17 20:29:04,-0.0031071503
3512,2019-06-17 20:58:56,0.012985726
3513,2019-06-17 21:30:56,-0.021031896
3514,2019-06-17 22:00:48,-0.00042225124
3515,2019-06-17 22:30:40,0.017673623
3516,2019-06-17 23:00:32,0.005109164
3517,2019-06-17 23:30:24,-0.030265832
3518,2019-06-18 00:00:16,0.006686771
3519,2019-06-18 00:30:08,-0.020584084
3520,2019-06-18 01:00:00,0.013708405
3521,2019-06-18 01:29:52,-0.020056158
3522,2019-06-18 01:59:44,0.0047801784
3523,2019-06-18 02:29:36,0.00082234043
3524,2019-06-18 02:59:28,0.011941035
3525,2019-06-18 03:29:20,-0.0015735229
3526,2019-06-18 03:59:12,-0.014782399
3527,2019-06-18 04:29:04,-0.0009236534
3528,2019-06-18 05:01:04,0.016274989
3529,2019-06-18 05:30:56,-0.013047934
3530,2019-06-18 06:00:48,0.003480643
3531,2019-06-18 06:30:40,0.010292977
3532,2019-06-18 07:00:32,-0.0018781424
3533,2019-06-18 07:30:24,-0.05197543
3534,2019-06-18 08:00:16,0.07203579
3535,2019-06-18 08:30:08,0.11036895
3536,2019-06-18 09:00:00,-0.051229507
3537,2019-06-18 09:29:52,0.16486904
3538,2019-06-19 00:00:16,0.16660056
3539,2019-06-19 00:30:08,0.097008646
3540,2019-06-19 01:00:00,-0.023849621
3541,2019-06-19 01:29:52,-0.046354637
3542,2019-06-19 01:59:44,0.036689106
3543,2019-06-19 02:29:36,0.029211953
3544,2019-06-19 02:59:28,-0.00082016067
3545,2019-06-19 03:29:20,0.011253741
3546,2019-06-19 03:59:12,-0.014288482
3547,2019-06-19 04:29:04,-0.0005879377
3548,2019-06-19 04:58:56,0.015097663
3549,2019-06-19 05:30:56,-0.028492996
3550,2019-06-19 06:00:48,0.009308944
3551,2019-06-19 06:30:40,0.003526618
3552,2019-06-19 07:00:32,0.11043465
3553,2019-06-19 07:30:24,-0.059779983
3554,2019-06-19 08:00:16,0.017345622
3555,2019-06-19 08:30:08,0.010281151
3556,2019-06-19 09:00:00,-0.03354481
3557,2019-06-19 09:29:52,0.011555518
3558,2019-06-19 09:59:44,0.038949627
3559,2019-06-19 10:29:36,0.020919545
3560,2019-06-19 10:59:28,-0.074484214
3561,2019-06-19 11:29:20,0.03686875
3562,2019-06-19 11:59:12,-0.013664807
3563,2019-06-19 12:29:04,0.09449138
3564,2019-06-19 13:01:04,-0.16327922
3565,2019-06-19 13:30:56,0.09471997
3566,2019-06-19 14:00:48,0.0067938566
3567,2019-06-19 14:30:40,-0.03978804
3568,2019-06-19 15:00:32,0.010327765
3569,2019-06-19 15:30:24,0.03074658
3570,2019-06-19 16:00:16,-0.040962968
3571,2019-06-19 16:30:08,0.02584362
3572,2019-06-19 17:00:00,-0.017190116
3573,2019-06-19 17:29:52,0.02181278
3574,2019-06-19 17:59:44,-0.029431334
3575,2019-06-19 18:29:36,-8.233956e-06
3576,2019-06-19 18:59:28,0.010286919
3577,2019-06-19 19:29:20,-0.0023789916
3578,2019-06-19 19:59:12,0.016594341
3579,2019-06-19 20:29:04,-0.041880734
3580,2019-06-19 20:58:56,0.048434466
3581,2019-06-19 21:30:56,-0.021953931
3582,2019-06-19 22:00:48,-0.011884916
3583,2019-06-19 22:30:40,0.005549135
3584,2019-06-19 23:00:32,0.007578008
3585,2019-06-19 23:30:24,-0.0065071327
3586,2019-06-20 00:00:16,0.008565317
3587,2019-06-20 00:30:08,-0.0064901197
3588,2019-06-20 01:00:00,-0.008346894
3589,2019-06-20 01:29:52,0.016210785
3590,2019-06-20 01:59:44,0.0026129484
3591,2019-06-20 02:29:36,-0.0058225393
3592,2019-06-20 02:59:28,0.00018022742
3593,2019-06-20 03:29:20,-0.0039719427
3594,2019-06-20 03:59:12,0.012848412
3595,2019-06-20 04:29:04,0.014876366
3596,2019-06-20 05:01:04,-0.058703363
3597,2019-06-20 05:30:56,0.011917804
3598,2019-06-20 06:00:48,0.08053092
3599,2019-06-20 06:30:40,-0.06401788
3600,2019-06-20 07:00:32,0.019776395
3601,2019-06-20 07:30:24,-0.011821206
3602,2019-06-20 08:00:16,0.011302829
3603,2019-06-20 08:30:08,0.026948793
3604,2019-06-20 09:00:00,-0.018747313
3605,2019-06-20 09:29:52,-0.010807097
3606,2019-06-20 09:59:44,-0.015541196
3607,2019-06-20 10:29:36,0.024430275
3608,2019-06-20 10:59:28,0.103493676
3609,2019-06-20 11:29:20,-0.18925391
3610,2019-06-20 11:59:12,0.05722626
3611,2019-06-20 12:29:04,0.119371876
3612,2019-06-20 12:58:56,-0.050654136
3613,2019-06-20 13:30:56,-0.06554373
3614,2019-06-20 14:00:48,0.032547474
3615,2019-06-20 14:30:40,0.059523463
3616,2019-06-20 15:00:32,-0.07320309
3617,2019-06-20 15:30:24,0.008266015
3618,2019-06-20 16:00:16,0.045127008
3619,2019-06-20 16:30:08,0.014006666
3620,2019-06-20 17:00:00,-0.06389033
3621,2019-06-20 17:29:52,0.014664493
3622,2019-06-20 17:59:44,0.03200585
3623,2019-06-20 18:29:36,-7.3392475e-05
3624,2019-06-20 18:59:28,-0.08733387
3625,2019-06-20 19:29:20,0.05409847
3626,2019-06-20 19:59:12,0.048553534
3627,2019-06-20 20:29:04,-0.05372318
3628,2019-06-20 21:01:04,-0.0028003752
3629,2019-06-20 21:30:56,0.012992195
3630,2019-06-20 22:00:48,-0.0019902752
3631,2019-06-20 22:30:40,-0.00880547
3632,2019-06-20 23:00:32,0.009901966
3633,2019-06-20 23:30:24,-0.020495458
3634,2019-06-21 00:00:16,0.009812583
3635,2019-06-21 00:30:08,-0.0068704784
3636,2019-06-21 01:00:00,-0.004053259
3637,2019-06-21 01:29:52,-0.0057803453
3638,2019-06-21 01:59:44,0.0074162483
3639,2019-06-21 02:29:36,-0.031969775
3640,2019-06-21 02:59:28,-0.02238655
3641,2019-06-21 03:29:20,0.020722568
3642,2019-06-21 03:59:12,-0.025445342
3643,2019-06-21 04:29:04,0.045060456
3644,2019-06-21 04:58:56,-0.028272688
3645,2019-06-21 05:30:56,0.044852525
3646,2019-06-21 06:00:48,0.09537822
3647,2019-06-21 06:30:40,-0.09741327
3648,2019-06-21 22:30:40,-0.039334714
3649,2019-06-21 23:00:32,-0.0021428466
3650,2019-06-21 23:30:24,0.09357911
3651,2019-06-22 00:00:16,0.017790556
3652,2019-06-22 00:30:08,0.027259042
3653,2019-06-22 01:00:00,-0.015277028
3654,2019-06-22 01:29:52,0.007820398
3655,2019-06-22 01:59:44,-0.008375838
3656,2019-06-22 02:29:36,0.019111767
3657,2019-06-22 02:59:28,-0.011631449
3658,2019-06-22 03:29:20,0.0018071163
3659,2019-06-22 03:59:12,-0.008430422
3660,2019-06-22 04:29:04,0.020805782
3661,2019-06-22 05:01:04,-0.015970323
3662,2019-06-22 05:30:56,0.007741187
3663,2019-06-22 06:00:48,0.00012673438
3664,2019-06-22 06:30:40,0.004196346
3665,2019-06-22 07:00:32,0.013510838
3666,2019-06-22 07:30:24,-0.007887378
3667,2019-06-22 08:00:16,0.014358699
3668,2019-06-22 08:30:08,-0.014346421
3669,2019-06-22 09:00:00,0.0006508529
3670,2019-06-22 09:29:52,0.010389745
3671,2019-06-22 09:59:44,-0.0088662505
3672,2019-06-22 10:29:36,-0.017795086
3673,2019-06-22 10:59:28,0.031471133
3674,2019-06-22 11:29:20,-0.054010153
3675,2019-06-22 11:59:12,0.06702602
3676,2019-06-22 12:29:04,-0.035198808
3677,2019-06-22 12:58:56,-0.007897496
3678,2019-06-22 13:30:56,0.04066372
3679,2019-06-22 14:00:48,-0.028023243
3680,2019-06-22 14:30:40,0.019534945
3681,2019-06-22 15:00:32,-0.03780949
3682,2019-06-22 15:30:24,0.07218006
3683,2019-06-22 16:00:16,-0.08217466
3684,2019-06-22 16:30:08,0.049422383
3685,2019-06-22 17:00:00,-0.009855747
3686,2019-06-22 17:29:52,-0.025690317
3687,2019-06-22 17:59:44,0.032281876
3688,2019-06-22 18:29:36,0.008726954
3689,2019-06-22 18:59:28,-0.034163117
3690,2019-06-22 19:29:20,0.029861093
3691,2019-06-22 19:59:12,0.0033873916
3692,2019-06-22 20:29:04,0.013573408
3693,2019-06-22 21:01:04,-0.0153144
3694,2019-06-22 21:30:56,-0.0022954345
3695,2019-06-22 22:00:48,0.013753414
3696,2019-06-22 22:30:40,-0.014933407
3697,2019-06-22 23:00:32,0.0179438
3698,2019-06-22 23:30:24,-0.018398523
3699,2019-06-23 00:00:16,0.0115045905
3700,2019-06-23 00:30:08,0.011704087
3701,2019-06-23 01:00:00,-0.024308324
3702,2019-06-23 01:29:52,0.019289553
3703,2019-06-23 01:59:44,0.0059831142
3704,2019-06-23 02:29:36,-0.016471803
3705,2019-06-23 02:59:28,0.009806454
3706,2019-06-23 03:29:20,0.015940726
3707,2019-06-23 03:59:12,-0.025760174
3708,2019-06-23 04:29:04,0.0144433975
3709,2019-06-23 04:58:56,0.004624903
3710,2019-06-23 05:30:56,0.014368534
3711,2019-06-23 06:00:48,0.0008661747
3712,2019-06-23 06:30:40,-0.018384457
3713,2019-06-23 07:00:32,-0.007006228
3714,2019-06-23 07:30:24,0.042360544
3715,2019-06-23 08:00:16,-0.021308184
3716,2019-06-23 08:30:08,-0.0048360825
3717,2019-06-23 09:00:00,0.004336834
3718,2019-06-23 09:29:52,0.0150619745
3719,2019-06-23 09:59:44,-0.02341336
3720,2019-06-23 10:29:36,0.0244385
3721,2019-06-23 10:59:28,-0.0017132759
3722,2019-06-23 11:29:20,-0.016309977
3723,2019-06-23 11:59:12,0.0025993586
3724,2019-06-23 12:29:04,0.00030496716
3725,2019-06-23 13:01:04,0.0176059
3726,2019-06-23 13:30:56,-0.004223466
3727,2019-06-23 14:00:48,-0.006061673
3728,2019-06-23 14:30:40,0.019363284
3729,2019-06-23 15:00:32,-0.03307134
3730,2019-06-23 15:30:24,0.017230451
3731,2019-06-23 16:00:16,0.008748293
3732,2019-06-23 16:30:08,-0.0076783895
3733,2019-06-23 17:00:00,-0.0019429326
3734,2019-06-23 17:29:52,0.013351858
3735,2019-06-23 17:59:44,0.007527411
3736,2019-06-23 18:29:36,-0.0066057444
3737,2019-06-23 18:59:28,-0.0055169463
3738,2019-06-23 19:29:20,0.008665323
3739,2019-06-23 19:59:12,-0.014991105
3740,2019-06-23 20:29:04,0.012162864
3741,2019-06-23 20:58:56,0.0053070784
3742,2019-06-23 21:30:56,-0.010397017
3743,2019-06-23 22:00:48,0.007480949
3744,2019-06-23 22:30:40,0.0050193667
3745,2019-06-23 23:00:32,-0.020509005
3746,2019-06-23 23:30:24,-0.0084165335
3747,2019-06-24 00:00:16,-0.026099086
3748,2019-06-24 00:30:08,0.0017161965
3749,2019-06-24 01:00:00,0.016445398
3750,2019-06-24 01:29:52,-0.009151578
3751,2019-06-24 01:59:44,-0.002495408
3752,2019-06-24 02:29:36,-0.009164691
3753,2019-06-24 02:59:28,-0.0024701357
3754,2019-06-24 03:29:20,0.005747676
3755,2019-06-24 03:59:12,-0.0012609363
3756,2019-06-25 08:00:16,-0.03562379
3757,2019-06-25 08:30:08,-0.01739043
3758,2019-06-25 09:00:00,-0.0023299456
3759,2019-06-25 09:29:52,0.015385628
3760,2019-06-25 09:59:44,0.032250404
3761,2019-06-25 10:29:36,-0.04178095
3762,2019-06-25 10:59:28,0.015465896
3763,2019-06-25 11:29:20,0.053688526
3764,2019-06-25 11:59:12,0.0034538507
3765,2019-06-25 12:29:04,-0.059693694
3766,2019-06-25 13:01:04,0.044631958
3767,2019-06-25 13:30:56,0.05068159
3768,2019-06-25 14:00:48,-0.06067393
3769,2019-06-25 14:30:40,-0.02883451
3770,2019-06-25 15:00:32,0.107834004
3771,2019-06-25 15:30:24,-0.081419274
3772,2019-06-25 16:00:16,-0.0015688896
3773,2019-06-25 16:30:08,0.034576297
3774,2019-06-25 17:00:00,-0.012540579
3775,2019-06-25 17:29:52,0.00088582933
3776,2019-06-25 17:59:44,0.0011526346
3777,2019-06-25 18:29:36,0.006539345
3778,2019-06-25 18:59:28,-0.0013407734
3779,2019-06-25 19:29:20,-0.013954401
3780,2019-06-25 19:59:12,-0.07045534
3781,2019-06-25 20:29:04,0.106118836
3782,2019-06-25 20:58:56,0.010576937
3783,2019-06-25 21:30:56,-0.07476001
3784,2019-06-25 22:00:48,0.00872004
3785,2019-06-25 22:30:40,0.034781955
3786,2019-06-25 23:00:32,-0.017938565
3787,2019-06-25 23:30:24,0.010956168
3788,2019-06-26 00:00:16,-0.015909027
3789,2019-06-26 00:30:08,0.008834048
3790,2019-06-26 01:00:00,0.003107061
3791,2019-06-26 01:29:52,-0.003906826
3792,2019-06-26 01:59:44,0.0064638853
3793,2019-06-26 02:29:36,0.015244186
3794,2019-06-26 02:59:28,-0.01896143
3795,2019-06-26 03:29:20,0.017410895
3796,2019-06-26 03:59:12,-0.0020163655
3797,2019-06-26 04:29:04,-0.005032589
3798,2019-06-26 05:01:04,0.010287076
3799,2019-06-26 05:30:56,-0.0099286735
3800,2019-06-26 06:00:48,-0.0030630156
3801,2019-06-26 06:30:40,0.023687184
3802,2019-06-26 07:00:32,-0.020693362
3803,2019-06-26 07:30:24,0.0045125484
3804,2019-06-26 08:00:16,0.0040857196
3805,2019-06-26 08:30:08,0.03555016
3806,2019-06-26 09:00:00,-0.032985788
3807,2019-06-26 09:29:52,-0.017804703
3808,2019-06-26 09:59:44,0.037376683
3809,2019-06-26 10:29:36,-0.008366029
3810,2019-06-26 10:59:28,-0.005570332
3811,2019-06-26 11:29:20,-0.0068562427
3812,2019-06-26 11:59:12,0.01717349
3813,2019-06-26 12:29:04,-0.018072685
3814,2019-06-26 12:58:56,0.020876328
3815,2019-06-26 13:30:56,-0.015372942
3816,2019-06-26 14:00:48,0.022022465
3817,2019-06-26 14:30:40,-0.030510584
3818,2019-06-26 15:00:32,0.030163288
3819,2019-06-26 15:30:24,-0.016927877
3820,2019-06-26 16:00:16,0.015007417
3821,2019-06-26 16:30:08,-0.00025812784
3822,2019-06-26 17:00:00,-0.01600925
3823,2019-06-26 17:29:52,0.03153181
3824,2019-06-26 17:59:44,-0.040509652
3825,2019-06-26 18:29:36,0.028056303
3826,2019-06-26 18:59:28,-0.0034858386
3827,2019-06-26 19:29:20,-0.022710523
3828,2019-06-26 19:59:12,0.014041225
3829,2019-06-26 20:29:04,-0.0002374649
3830,2019-06-26 21:01:04,0.029582897
3831,2019-06-26 21:30:56,-0.018821517
3832,2019-06-26 22:00:48,-0.0073778233
3833,2019-06-26 22:30:40,0.011628647
3834,2019-06-26 23:00:32,-0.0042069554
3835,2019-06-26 23:30:24,0.00027412176
3836,2019-06-27 00:00:16,-0.0010319749
3837,2019-06-27 00:30:08,0.008025254
3838,2019-06-27 01:00:00,0.00020661578
3839,2019-06-27 01:29:52,-0.002684991
3840,2019-06-27 01:59:44,0.0103051895
3841,2019-06-27 02:29:36,-0.0031674653
3842,2019-06-27 02:59:28,0.00022987773
3843,2019-06-27 03:29:20,0.009606306
3844,2019-06-27 03:59:12,0.0075649023
3845,2019-06-27 04:29:04,-0.010221928
3846,2019-06-27 04:58:56,0.004440745
3847,2019-06-27 05:30:56,0.006347964
3848,2019-06-27 06:00:48,-0.0056547723
3849,2019-06-27 06:30:40,-0.001788017
3850,2019-06-27 07:00:32,-0.018413005
3851,2019-06-27 07:30:24,0.030141808
3852,2019-06-27 08:00:16,0.028653665
3853,2019-06-27 08:30:08,-0.02444365
3854,2019-06-27 09:00:00,0.006729865
3855,2019-06-27 09:29:52,0.024552012
3856,2019-06-27 09:59:44,-0.039244127
3857,2019-06-27 10:29:36,0.038035035
3858,2019-06-27 10:59:28,0.018381463
3859,2019-06-27 11:29:20,-0.015698433
3860,2019-06-27 11:59:12,0.017829418
3861,2019-06-27 12:29:04,-0.006741971
3862,2019-06-27 13:01:04,-0.028865486
3863,2019-06-27 13:30:56,0.004978963
3864,2019-06-27 14:00:48,0.013506855
3865,2019-06-27 14:30:40,-0.018833432
3866,2019-06-27 15:00:32,0.015194246
3867,2019-06-27 15:30:24,0.017492056
3868,2019-06-27 16:00:16,-0.013373102
3869,2019-06-27 16:30:08,0.004112641
3870,2019-06-27 17:00:00,-0.006986904
3871,2019-06-27 17:29:52,0.0064105988
3872,2019-06-27 17:59:44,-0.002404809
3873,2019-06-27 18:29:36,0.031848907
3874,2019-06-27 18:59:28,0.013110002
3875,2019-06-27 19:29:20,-0.040717363
3876,2019-06-27 19:59:12,0.018647512
3877,2019-06-27 20:29:04,0.026806593
3878,2019-06-27 20:58:56,0.0051801205
3879,2019-06-27 21:30:56,-0.061565083
3880,2019-06-27 22:00:48,-0.0059398413
3881,2019-06-27 22:30:40,0.022909403
3882,2019-06-27 23:00:32,-0.007344842
3883,2019-06-27 23:30:24,0.0076651573
3884,2019-06-28 00:00:16,0.046961725
3885,2019-06-28 00:30:08,0.08308399
3886,2019-06-29 13:01:04,-0.07287562
3887,2019-06-29 13:30:56,-0.00038933754
3888,2019-06-29 14:00:48,0.021741629
3889,2019-06-29 14:30:40,0.025546074
3890,2019-06-29 15:00:32,-0.006489992
3891,2019-06-29 15:30:24,-0.024438143
3892,2019-06-29 16:00:16,0.048524857
3893,2019-06-29 16:30:08,-0.05825329
3894,2019-06-29 17:00:00,0.018593907
3895,2019-06-29 17:29:52,0.027793884
3896,2019-06-29 17:59:44,0.022084713
3897,2019-06-29 18:29:36,-0.06207061
3898,2019-06-29 18:59:28,0.030302128
3899,2019-06-29 19:29:20,0.019603094
3900,2019-06-29 19:59:12,-0.042268038
3901,2019-06-29 20:29:04,0.056418538
3902,2019-06-29 20:58:56,-0.024011016
3903,2019-06-29 21:30:56,-0.016557813
3904,2019-06-29 22:00:48,0.030083299
3905,2019-06-29 22:30:40,0.044216514
3906,2019-06-29 23:00:32,-0.008982087
3907,2019-06-29 23:30:24,0.0038021803
3908,2019-06-30 00:00:16,-0.0018689235
3909,2019-06-30 00:30:08,0.008696456
3910,2019-06-30 01:00:00,0.000915428
3911,2019-06-30 01:29:52,-0.007029789
3912,2019-06-30 01:59:44,-0.00427751
3913,2019-06-30 02:29:36,0.010977899
3914,2019-06-30 02:59:28,0.009680041
3915,2019-06-30 03:29:20,-0.018521998
3916,2019-06-30 03:59:12,0.012739629
3917,2019-06-30 04:29:04,0.0021426082
3918,2019-06-30 05:01:04,-0.0005119443
3919,2019-06-30 05:30:56,0.015058405
3920,2019-06-30 06:00:48,0.021018187
3921,2019-06-30 06:30:40,-0.060920205
3922,2019-06-30 07:00:32,0.039696958
3923,2019-06-30 07:30:24,0.0063158274
3924,2019-06-30 08:00:16,0.0015854636
3925,2019-06-30 08:30:08,-0.0127257835
3926,2019-06-30 09:00:00,-0.011370341
3927,2019-06-30 09:29:52,-0.016592158
3928,2019-06-30 09:59:44,0.027111795
3929,2019-06-30 10:29:36,0.05857436
3930,2019-06-30 10:59:28,-0.0574256
3931,2019-06-30 11:29:20,-0.05883285
3932,2019-06-30 11:59:12,0.09279181
3933,2019-06-30 12:29:04,-0.042239666
3934,2019-06-30 12:58:56,0.004237069
3935,2019-06-30 13:30:56,0.039334893
3936,2019-06-30 14:00:48,-0.07011346
3937,2019-06-30 14:30:40,0.058781054
3938,2019-06-30 15:00:32,-0.0050901044
3939,2019-06-30 15:30:24,-0.027827859
3940,2019-06-30 16:00:16,0.009030368
3941,2019-06-30 16:30:08,0.0028617515
3942,2019-06-30 17:00:00,0.019267771
3943,2019-06-30 17:29:52,-0.02690898
